Total number of words = 29290
Word count: 
3028.unconstrained = 1
3029.demeanour = 1
3030.joyful = 1
3031.antique = 1
3032.scabbard = 1
3033.sword = 1
3034.sheath = 1
3035.eaten = 2
3036.rust = 1
3037.young) = 1
3038.elder = 2
3039.brothers = 4
3040.born = 2
3041.eighteen = 2
3042.hundred = 1
3043.tremendous = 1
3044.provide = 1
3045.submissively = 1
3046.compulsion = 1
3047.learnt = 1
3048.aught = 1
3049.teach = 2
3050.profit = 2
3051.pigs = 1
3052.pies = 1
3053.puddings = 1
3054.fruit = 1
3055.severe) = 1
3056.rough = 2
3057.brisk = 2
3058.unpleasant = 1
3059.front = 1
3060.dwellings = 1
3061.tops = 1
3062.mad = 1
3063.plumping = 1
3064.splitting = 2
3065.artificial = 1
3066.snow-storms = 1
3067.house-fronts = 1
3068.blacker = 1
3069.contrasting = 1
3070.sheet = 2
3071.roofs = 1
3072.dirtier = 1
3073.deposit = 1
3074.ploughed = 1
3075.furrows = 2
3076.waggons = 1
3077.crossed = 3
3078.recrossed = 1
3079.branched = 1
3080.intricate = 1
3081.channels = 1
3082.trace = 1
3083.thick = 3
3084.mud = 2
3085.icy = 1
3086.shortest = 1
3087.choked = 4
3088.thawed = 2
3089.heavier = 2
3090.particles = 1
3091.descended = 1
3092.shower = 1
3093.sooty = 1
3094.atoms = 1
3095.chimneys = 1
3096.britain = 1
3097.caught = 4
3098.blazing = 2
3099.climate = 1
3100.cheerfulness = 1
3101.clearest = 1
3102.brightest = 1
3103.diffuse = 1
3104.shovelling = 1
3105.housetops = 1
3106.parapets = 1
3107.exchanging = 1
3108.snowball--better-natured = 1
3109.missile = 1
3110.wordy = 1
3111.jest--laughing = 1
3112.fruiterers = 1
3113.radiant = 1
3114.glory = 1
3115.pot-bellied = 1
3116.shaped = 1
3117.waistcoats = 1
3118.lolling = 1
3119.tumbling = 2
3120.apoplectic = 1
3121.opulence = 1
3122.brown-faced = 1
3123.broad-girthed = 1
3124.spanish = 2
3125.onions = 1
3126.fatness = 1
3127.growth = 2
3128.friars = 1
3129.shelves = 1
3130.wanton = 1
3131.slyness = 1
3132.girls = 6
3133.demurely = 1
3134.hung-up = 1
3135.clustered = 3
3136.blooming = 1
3137.pyramids = 1
3138.bunches = 1
3139.grapes = 1
3140.shopkeepers = 1
3141.dangle = 1
3142.conspicuous = 1
3143.hooks = 1
3144.mouths = 2
3145.gratis = 1
3146.piles = 1
3147.filberts = 1
3148.recalling = 1
3149.fragrance = 1
3150.walks = 1
3151.woods = 1
3152.shufflings = 1
3153.norfolk = 1
3154.biffins = 1
3155.squab = 1
3156.swarthy = 1
3157.setting = 3
3158.lemons = 2
3159.compactness = 1
3160.persons = 2
3161.urgently = 1
3162.entreating = 1
3163.beseeching = 1
3164.paper = 1
3165.bags = 1
3166.choice = 1
3167.fruits = 2
3168.bowl = 2
3169.stagnant-blooded = 1
3170.gasping = 2
3171.passionless = 1
3172.gaps = 1
3173.glimpses = 1
3174.scales = 2
3175.twine = 1
3176.roller = 1
3177.canisters = 1
3178.rattled = 1
3179.juggling = 1
3180.tricks = 1
3181.blended = 1
3182.scents = 1
3183.tea = 3
3184.coffee = 1
3185.grateful = 2
3186.raisins = 1
3187.plentiful = 1
3188.rare = 1
3189.almonds = 1
3190.sticks = 2
3191.cinnamon = 1
3192.spices = 1
3193.candied = 1
3194.caked = 1
3195.spotted = 1
3196.molten = 1
3197.sugar = 1
3198.coldest = 1
3199.lookers-on = 1
3200.faint = 1
3201.subsequently = 1
3202.bilious = 1
3203.figs = 1
3204.moist = 1
3205.pulpy = 1
3206.french = 1
3207.plums = 1
3208.blushed = 2
3209.modest = 1
3210.tartness = 1
3211.highly-decorated = 1
3212.boxes = 1
3213.customers = 1
3214.hurried = 4
3215.hopeful = 1
3216.tumbled = 1
3217.crashing = 1
3218.wicker = 1
3219.wildly = 1
3220.purchases = 1
3221.fetch = 2
3222.committed = 1
3223.mistakes = 1
3224.grocer = 1
3225.frank = 1
3226.polished = 1
3227.aprons = 1
3228.worn = 2
3229.inspection = 1
3230.daws = 1
3231.steeples = 1
3232.chapel = 1
3233.flocking = 1
3234.clothes = 4
3235.gayest = 1
3236.emerged = 1
3237.scores = 1
3238.by-streets = 1
3239.lanes = 1
3240.nameless = 1
3241.turnings = 1
3242.innumerable = 1
3243.carrying = 1
3244.dinners = 3
3245.bakers = 2
3246.revellers = 1
3247.interest = 3
3248.baker's = 3
3249.doorway = 1
3250.covers = 1
3251.bearers = 1
3252.sprinkled = 1
3253.incense = 1
3254.dinner-carriers = 1
3255.jostled = 1
3256.drops = 1
3257.good-humour = 2
3258.directly = 1
3259.shame = 2
3260.christmas-day = 8
3261.shadowing = 1
3262.progress = 1
3263.cooking = 2
3264.blotch = 1
3265.wet = 2
3266.peculiar = 1
3267.flavour = 2
3268.sprinkle = 1
3269.needs = 1
3270.beings = 1
3271.worlds = 1
3272.cramp = 1
3273.innocent = 1
3274.enjoyment = 1
3275.deprive = 1
3276.dining = 1
3277.seventh = 2
3278.places = 1
3279.forgive = 2
3280.claim = 1
3281.pride = 1
3282.hatred = 1
3283.envy = 1
3284.bigotry = 1
3285.selfishness = 1
3286.kith = 1
3287.kin = 1
3288.doings = 1
3289.suburbs = 1
3290.(which = 3
3291.baker's) = 1
3292.gigantic = 1
3293.size = 3
3294.accommodate = 1
3295.ease = 1
3296.showing = 1
3297.hearty = 3
3298.bob = 49
3299.cratchit's = 6
3300.dwelling = 2
3301.sprinklings = 2
3302.pocketed = 1
3303.saturdays = 1
3304.copies = 1
3305.four-roomed = 1
3306.cratchit = 31
3307.dressed = 4
3308.twice-turned = 1
3309.gown = 1
3310.brave = 3
3311.ribbons = 2
3312.goodly = 1
3313.sixpence = 2
3314.cloth = 3
3315.assisted = 1
3316.belinda = 3
3317.peter = 18
3318.fork = 1
3319.potatoes = 4
3320.corners = 1
3321.shirt = 2
3322.collar = 1
3323.(bob's = 1
3324.private = 1
3325.property = 1
3326.conferred = 1
3327.son = 1
3328.heir = 1
3329.day) = 1
3330.gallantly = 1
3331.attired = 1
3332.yearned = 1
3333.linen = 1
3334.fashionable = 1
3335.parks = 1
3336.cratchits = 14
3337.tearing = 3
3338.screaming = 1
3339.smelt = 1
3340.goose = 7
3341.basking = 1
3342.luxurious = 1
3343.sage = 2
3344.onion = 2
3345.danced = 1
3346.exalted = 1
3347.skies = 1
3348.(not = 1
3349.proud = 1
3350.collars = 3
3351.him) = 1
3352.bubbling = 1
3353.lid = 1
3354.peeled = 1
3355.martha = 10
3356.warn't = 1
3357.here's = 3
3358.appearing = 2
3359.hurrah = 2
3360._such_ = 1
3361.shawl = 1
3362.bonnet = 1
3363.officious = 1
3364.zeal = 1
3365.we'd = 1
3366.finish = 1
3367.ye = 3
3368.everywhere = 1
3369.hid = 1
3370.herself = 1
3371.exclusive = 1
3372.fringe = 1
3373.threadbare = 2
3374.darned = 1
3375.brushed = 1
3376.seasonable = 2
3377.shoulder = 2
3378.alas = 1
3379.crutch = 3
3380.limbs = 1
3381.supported = 1
3382.frame = 1
3383.where's = 1
3384.declension = 1
3385.rampant = 1
3386.disappointed = 1
3387.prematurely = 1
3388.hustled = 1
3389.wash-house = 1
3390.copper = 2
3391.behave = 1
3392.rallied = 1
3393.credulity = 2
3394.hugged = 1
3395.heart's = 1
3396.gets = 1
3397.thinks = 1
3398.hoped = 2
3399.cripple = 1
3400.lame = 1
3401.bob's = 3
3402.active = 1
3403.escorted = 1
3404.cuffs--as = 1
3405.capable = 1
3406.shabby--compounded = 1
3407.mixture = 1
3408.jug = 4
3409.gin = 1
3410.simmer = 1
3411.ubiquitous = 1
3412.procession = 1
3413.bustle = 1
3414.rarest = 1
3415.birds = 1
3416.feathered = 1
3417.swan = 1
3418.course--and = 1
3419.(ready = 1
3420.beforehand = 1
3421.saucepan) = 1
3422.hissing = 1
3423.mashed = 2
3424.incredible = 1
3425.sweetened = 1
3426.apple = 2
3427.sauce = 2
3428.dusted = 1
3429.plates = 3
3430.forgetting = 2
3431.mounting = 2
3432.guard = 1
3433.posts = 1
3434.crammed = 1
3435.spoons = 1
3436.lest = 1
3437.shriek = 1
3438.turn = 4
3439.helped = 2
3440.dishes = 1
3441.grace = 1
3442.breathless = 2
3443.carving-knife = 1
3444.plunge = 1
3445.long-expected = 2
3446.gush = 1
3447.stuffing = 1
3448.issued = 1
3449.murmur = 1
3450.arose = 1
3451.handle = 2
3452.knife = 1
3453.feebly = 1
3454.cooked = 1
3455.tenderness = 2
3456.cheapness = 1
3457.themes = 1
3458.universal = 2
3459.admiration = 3
3460.eked = 1
3461.sufficient = 2
3462.(surveying = 1
3463.atom = 1
3464.bone = 1
3465.dish) = 1
3466.hadn't = 2
3467.ate = 1
3468.youngest = 1
3469.steeped = 1
3470.alone--too = 1
3471.witnesses--to = 1
3472.break = 1
3473.somebody = 3
3474.back-yard = 1
3475.stolen = 1
3476.goose--a = 1
3477.sorts = 2
3478.horrors = 1
3479.supposed = 2
3480.hallo = 9
3481.smell = 3
3482.washing-day = 1
3483.eating-house = 1
3484.pastrycook's = 1
3485.laundress's = 1
3486.entered--flushed = 1
3487.smiling = 2
3488.proudly--with = 1
3489.speckled = 1
3490.cannon-ball = 1
3491.half-a-quartern = 1
3492.ignited = 1
3493.brandy = 1
3494.bedight = 1
3495.calmly = 1
3496.regarded = 2
3497.achieved = 1
3498.marriage = 3
3499.doubts = 2
3500.flour = 1
3501.flat = 1
3502.heresy = 1
3503.hint = 1
3504.compound = 1
3505.considered = 1
3506.circle = 1
3507.display = 1
3508.tumblers = 1
3509.custard = 1
3510.cup = 1
3511.stuff = 2
3512.goblets = 1
3513.served = 1
3514.sputtered = 1
3515.noisily = 1
3516.proposed = 1
3517.dears = 2
3518.re-echoed = 1
3519.father's = 1
3520.dreaded = 2
3521.vacant = 1
3522.seat = 1
3523.chimney-corner = 1
3524.carefully = 1
3525.preserved = 1
3526.remain = 2
3527.unaltered = 3
3528.future = 7
3529.spared = 1
3530.quoted = 1
3531.penitence = 1
3532.adamant = 1
3533.forbear = 1
3534.wicked = 2
3535.cant = 1
3536.discovered = 1
3537.decide = 1
3538.worthless = 1
3539.millions = 1
3540.insect = 1
3541.leaf = 1
3542.pronouncing = 1
3543.dust = 1
3544.bent = 2
3545.rebuke = 1
3546.cast = 3
3547.speedily = 1
3548.founder = 3
3549.feast = 3
3550.reddening = 1
3551.he'd = 3
3552.appetite = 2
3553.drinks = 1
3554.health = 3
3555.odious = 2
3556.stingy = 1
3557.unfeeling = 1
3558.robert = 2
3559.mild = 3
3560.he'll = 1
3561.drank = 2
3562.proceedings = 1
3563.heartiness = 1
3564.twopence = 1
3565.ogre = 1
3566.dispelled = 2
3567.merrier = 2
3568.baleful = 1
3569.obtained = 1
3570.five-and-sixpence = 1
3571.weekly = 1
3572.tremendously = 1
3573.peter's = 1
3574.deliberating = 1
3575.investments = 1
3576.receipt = 1
3577.bewildering = 1
3578.income = 1
3579.apprentice = 1
3580.milliner's = 1
3581.stretch = 1
3582.abed = 1
3583.holiday = 2
3584.countess = 1
3585.tall = 2
3586.by-and-by = 1
3587.song = 4
3588.plaintive = 1
3589.sang = 1
3590.mark = 1
3591.waterproof = 1
3592.scanty = 2
3593.likely = 5
3594.pawn-broker's = 1
3595.pleased = 2
3596.contented = 1
3597.happier = 2
3598.snowing = 1
3599.fires = 3
3600.kitchens = 2
3601.parlours = 1
3602.flickering = 1
3603.preparations = 1
3604.cosy = 1
3605.baking = 1
3606.sisters = 4
3607.cousins = 1
3608.uncles = 1
3609.aunts = 1
3610.blinds = 1
3611.guests = 2
3612.assembling = 1
3613.hooded = 2
3614.fur-booted = 1
3615.tripped = 1
3616.neighbour's = 1
3617.single = 1
3618.enter--artful = 1
3619.witches = 1
3620.it--in = 1
3621.judged = 1
3622.numbers = 1
3623.friendly = 1
3624.gatherings = 1
3625.welcome = 1
3626.expecting = 2
3627.piling = 1
3628.half-chimney = 1
3629.blessings = 1
3630.exulted = 1
3631.bared = 1
3632.breadth = 1
3633.palm = 1
3634.outpouring = 1
3635.harmless = 1
3636.mirth = 1
3637.reach = 1
3638.lamp-lighter = 2
3639.dotting = 1
3640.dusky = 2
3641.specks = 1
3642.spend = 1
3643.somewhere = 1
3644.kenned = 1
3645.desert = 1
3646.moor = 2
3647.masses = 2
3648.burial-place = 1
3649.giants = 1
3650.spread = 3
3651.wheresoever = 1
3652.listed = 1
3653.prisoner = 1
3654.moss = 1
3655.furze = 1
3656.coarse = 1
3657.rank = 1
3658.west = 1
3659.streak = 1
3660.fiery = 1
3661.desolation = 1
3662.sullen = 1
3663.frowning = 1
3664.darkest = 1
3665.miners = 1
3666.hut = 1
3667.swiftly = 1
3668.advanced = 3
3669.passing = 2
3670.assembled = 2
3671.children's = 3
3672.generation = 1
3673.decked = 1
3674.attire = 1
3675.seldom = 1
3676.howling = 1
3677.barren = 1
3678.waste = 1
3679.chorus = 1
3680.blithe = 2
3681.loud = 2
3682.tarry = 2
3683.sped = 2
3684.whither = 2
3685.land = 1
3686.rocks = 2
3687.deafened = 1
3688.thundering = 1
3689.rolled = 1
3690.raged = 1
3691.caverns = 1
3692.fiercely = 1
3693.undermine = 1
3694.reef = 1
3695.sunken = 1
3696.league = 1
3697.shore = 2
3698.waters = 1
3699.chafed = 1
3700.dashed = 1
3701.lighthouse = 1
3702.heaps = 2
3703.seaweed = 2
3704.clung = 2
3705.base = 1
3706.storm-birds--born = 1
3707.water--rose = 1
3708.skimmed = 1
3709.watched = 2
3710.loophole = 1
3711.ray = 1
3712.joining = 1
3713.horny = 1
3714.grog = 1
3715.damaged = 1
3716.scarred = 1
3717.figure-head = 1
3718.ship = 2
3719.sturdy = 1
3720.gale = 1
3721.heaving = 1
3722.sea--on = 1
3723.on--until = 1
3724.helmsman = 1
3725.wheel = 1
3726.officers = 1
3727.watch = 1
3728.hummed = 1
3729.tune = 1
3730.companion = 1
3731.bygone = 1
3732.homeward = 1
3733.waking = 1
3734.sleeping = 1
3735.extent = 1
3736.festivities = 1
3737.cared = 1
3738.delighted = 2
3739.solemn = 4
3740.unknown = 1
3741.abyss = 1
3742.depths = 1
3743.secrets = 2
3744.profound = 1
3745.engaged = 2
3746.recognise = 1
3747.nephew's = 2
3748.approving = 1
3749.affability = 1
3750.ha = 22
3751.happen = 2
3752.unlikely = 1
3753.introduce = 1
3754.cultivate = 1
3755.acquaintance = 1
3756.noble = 1
3757.adjustment = 1
3758.infection = 2
3759.disease = 1
3760.sorrow = 1
3761.irresistibly = 2
3762.contagious = 1
3763.laughter = 3
3764.sides = 1
3765.twisting = 1
3766.extravagant = 1
3767.contortions = 1
3768.niece = 10
3769.behindhand = 1
3770.lustily = 1
3771.fred = 9
3772.halves = 1
3773.earnest = 2
3774.dimpled = 1
3775.surprised-looking = 1
3776.capital = 1
3777.ripe = 1
3778.kissed--as = 1
3779.dots = 1
3780.sunniest = 1
3781.creature's = 1
3782.altogether = 1
3783.provoking = 1
3784.satisfactory = 2
3785.he's = 4
3786.comical = 1
3787.offences = 2
3788.carry = 3
3789.hasn't = 2
3790.satisfaction = 1
3791.thinking--ha = 1
3792.ha!--that = 1
3793.patience = 1
3794.niece's = 3
3795.ladies = 2
3796.suffers = 1
3797.whims = 1
3798.takes = 1
3799.dislike = 2
3800.consequence = 2
3801.lose = 1
3802.loses = 3
3803.interrupted = 1
3804.competent = 1
3805.judges = 1
3806.dessert = 1
3807.lamp-light = 1
3808.haven't = 4
3809.faith = 1
3810.housekeepers = 2
3811.topper = 6
3812.bachelor = 1
3813.outcast = 1
3814.subject = 1
3815.whereat = 1
3816.sister--the = 1
3817.plump = 7
3818.lace = 2
3819.tucker = 2
3820.roses--blushed = 1
3821.finishes = 1
3822.begins = 1
3823.revelled = 1
3824.aromatic = 1
3825.vinegar = 1
3826.example = 1
3827.unanimously = 1
3828.harm = 1
3829.pleasanter = 1
3830.companions = 1
3831.mouldy = 1
3832.dusty = 1
3833.likes = 1
3834.rail = 1
3835.till = 4
3836.dies = 1
3837.it--i = 1
3838.defy = 1
3839.him--if = 1
3840.finds = 1
3841.puts = 1
3842.vein = 1
3843._that's_ = 1
3844.thoroughly = 1
3845.good-natured = 1
3846.encouraged = 1
3847.merriment = 2
3848.bottle = 1
3849.joyously = 1
3850.musical = 1
3851.sung = 1
3852.catch = 3
3853.assure = 4
3854.bass = 1
3855.swell = 1
3856.veins = 1
3857.played = 4
3858.harp = 1
3859.tunes = 1
3860.(a = 1
3861.learn = 2
3862.whistle = 1
3863.minutes) = 1
3864.fetched = 1
3865.boarding-school = 1
3866.reminded = 1
3867.strain = 1
3868.softened = 1
3869.cultivated = 1
3870.kindnesses = 1
3871.resorting = 1
3872.sexton's = 1
3873.spade = 1
3874.devote = 1
3875.awhile = 1
3876.outrage = 1
3877.fire-irons = 1
3878.bumping = 1
3879.piano = 1
3880.smothering = 1
3881.amongst = 2
3882.wherever = 1
3883.fallen = 1
3884.(as = 1
3885.did) = 1
3886.feint = 1
3887.seize = 1
3888.affront = 1
3889.understanding = 1
3890.sidled = 2
3891.direction = 1
3892.silken = 1
3893.rustlings = 1
3894.flutterings = 1
3895.escape = 1
3896.execrable = 1
3897.pretending = 2
3898.head-dress = 1
3899.identity = 1
3900.pressing = 1
3901.ring = 1
3902.finger = 8
3903.vile = 1
3904.confidential = 1
3905.footstool = 2
3906.alphabet = 1
3907.likewise = 1
3908.guessed = 1
3909.sharpest = 1
3910.needle = 2
3911.whitechapel = 1
3912.warranted = 1
3913.sharper = 1
3914.blunt = 1
3915.mood = 1
3916.departed = 2
3917.half-hour = 1
3918.answering = 1
3919.questions = 1
3920.questioning = 1
3921.exposed = 1
3922.elicited = 1
3923.animal = 5
3924.disagreeable = 1
3925.savage = 1
3926.grunted = 1
3927.talked = 2
3928.menagerie = 1
3929.killed = 1
3930.market = 1
3931.cow = 1
3932.bull = 1
3933.tiger = 1
3934.pig = 1
3935.cat = 2
3936.burst = 2
3937.roar = 1
3938.tickled = 1
3939.stamp = 1
3940.similar = 1
3941.scro-o-o-o-oge = 1
3942.sentiment = 1
3943.objected = 1
3944.reply = 3
3945.inasmuch = 1
3946.negative = 1
3947.diverted = 1
3948.supposing = 1
3949.tendency = 1
3950.ungrateful = 1
3951.mulled = 1
3952.nevertheless = 1
3953.imperceptibly = 1
3954.gay = 1
3955.pledged = 1
3956.unconscious = 1
3957.return = 1
3958.inaudible = 1
3959.speech = 1
3960.travels = 1
3961.visited = 2
3962.sick-beds = 1
3963.lands = 1
3964.almshouse = 1
3965.hospital = 1
3966.gaol = 1
3967.misery's = 1
3968.refuge = 2
3969.authority = 1
3970.barred = 1
3971.blessing = 1
3972.taught = 1
3973.precepts = 1
3974.condensed = 1
3975.remained = 1
3976.outward = 1
3977.twelfth-night = 1
3978.noticed = 1
3979.grey = 1
3980.globe = 2
3981.midnight = 1
3982.hark = 1
3983.drawing = 1
3984.ringing = 2
3985.three-quarters = 1
3986.intently = 2
3987.protruding = 1
3988.foot = 2
3989.claw = 2
3990.flesh = 1
3991.foldings = 1
3992.abject = 1
3993.hideous = 1
3994.miserable = 1
3995.knelt = 1
3996.scowling = 1
3997.wolfish = 1
3998.prostrate = 1
3999.youth = 1
4000.freshest = 1
4001.tints = 1
4002.stale = 1
4003.pinched = 1
4004.twisted = 1
4005.shreds = 1
4006.angels = 1
4007.enthroned = 1
4008.devils = 1
4009.lurked = 1
4010.menacing = 1
4011.degradation = 1
4012.perversion = 1
4013.humanity = 1
4014.grade = 1
4015.mysteries = 1
4016.monsters = 1
4017.appalled = 1
4018.fine = 4
4019.parties = 2
4020.enormous = 1
4021.magnitude = 1
4022.cling = 1
4023.appealing = 1
4024.fathers = 1
4025.ignorance = 1
4026.beware = 2
4027.written = 1
4028.doom = 1
4029.unless = 1
4030.writing = 2
4031.erased = 1
4032.stretching = 1
4033.slander = 1
4034.admit = 1
4035.factious = 1
4036.worse = 3
4037.bide = 1
4038.resource = 1
4039.prediction = 1
4040.beheld = 2
4041.draped = 1
4042.gravely = 1
4043.silently = 1
4044.knee = 1
4045.moved = 3
4046.scatter = 1
4047.mystery = 1
4048.shrouded = 1
4049.outstretched = 2
4050.difficult = 1
4051.detach = 1
4052.stately = 1
4053.mysterious = 1
4054.presence = 3
4055.neither = 1
4056.onward = 1
4057.portion = 1
4058.contracted = 1
4059.feared = 1
4060.silent = 1
4061.hardly = 3
4062.stand = 3
4063.paused = 2
4064.giving = 3
4065.recover = 1
4066.thrilled = 1
4067.vague = 1
4068.uncertain = 1
4069.shroud = 1
4070.stretched = 1
4071.utmost = 1
4072.spectral = 2
4073.heap = 1
4074.thankful = 2
4075.waning = 1
4076.encompass = 1
4077.merchants = 1
4078.chinked = 1
4079.conversed = 1
4080.groups = 2
4081.watches = 1
4082.seals = 1
4083.knot = 1
4084.snuff = 1
4085.snuff-box = 1
4086.yawn = 1
4087.red-faced = 1
4088.pendulous = 1
4089.excrescence = 2
4090.gills = 1
4091.turkey-cock = 1
4092.yawning = 1
4093.pleasantry = 1
4094.volunteer = 1
4095.lunch = 2
4096.fed = 1
4097.disinterested = 1
4098.gloves = 1
4099.met = 6
4100.bye = 2
4101.speakers = 1
4102.listeners = 1
4103.strolled = 1
4104.mixed = 1
4105.glided = 1
4106.meeting = 3
4107.wealthy = 1
4108.importance = 2
4109.esteem = 1
4110.strictly = 1
4111.scratch = 1
4112.hey = 1
4113.skater = 1
4114.surprised = 1
4115.attach = 1
4116.conversations = 1
4117.apparently = 1
4118.trivial = 1
4119.assured = 1
4120.hidden = 2
4121.consider = 1
4122.bearing = 1
4123.province = 1
4124.doubting = 1
4125.whomsoever = 1
4126.applied = 1
4127.moral = 1
4128.improvement = 1
4129.treasure = 1
4130.clue = 1
4131.solution = 1
4132.riddles = 1
4133.image = 1
4134.accustomed = 2
4135.likeness = 1
4136.multitudes = 1
4137.poured = 1
4138.porch = 1
4139.revolving = 1
4140.new-born = 1
4141.resolutions = 1
4142.quiet = 5
4143.roused = 1
4144.quest = 1
4145.fancied = 1
4146.reference = 1
4147.unseen = 1
4148.shudder = 1
4149.obscure = 1
4150.penetrated = 1
4151.recognised = 1
4152.repute = 1
4153.ways = 1
4154.drunken = 2
4155.slipshod = 1
4156.ugly = 1
4157.alleys = 1
4158.archways = 1
4159.cesspools = 1
4160.disgorged = 1
4161.dirt = 1
4162.straggling = 1
4163.reeked = 1
4164.crime = 1
4165.filth = 1
4166.den = 1
4167.infamous = 1
4168.resort = 1
4169.low-browed = 1
4170.beetling = 1
4171.shop = 3
4172.pent-house = 1
4173.rags = 3
4174.bottles = 1
4175.greasy = 1
4176.offal = 1
4177.bought = 1
4178.piled = 1
4179.rusty = 2
4180.nails = 1
4181.hinges = 2
4182.files = 1
4183.weights = 1
4184.refuse = 1
4185.scrutinise = 1
4186.mountains = 1
4187.unseemly = 1
4188.corrupted = 1
4189.sepulchres = 1
4190.wares = 1
4191.dealt = 1
4192.charcoal = 1
4193.stove = 1
4194.bricks = 1
4195.grey-haired = 1
4196.rascal = 1
4197.seventy = 1
4198.screened = 1
4199.frouzy = 1
4200.curtaining = 1
4201.miscellaneous = 1
4202.tatters = 1
4203.line = 2
4204.pipe = 4
4205.luxury = 1
4206.calm = 1
4207.retirement = 1
4208.bundle = 5
4209.slunk = 1
4210.similarly = 1
4211.recognition = 1
4212.charwoman = 1
4213.laundress = 2
4214.undertaker's = 1
4215.joe = 18
4216.removing = 1
4217.an't = 4
4218.strangers = 1
4219.skreeks = 1
4220.metal = 1
4221.suitable = 1
4222.matched = 1
4223.screen = 1
4224.raked = 1
4225.stair-rod = 1
4226.smoky = 1
4227.night) = 1
4228.stem = 1
4229.already = 2
4230.flaunting = 1
4231.crossing = 1
4232.elbows = 1
4233.defiance = 1
4234.odds = 2
4235.dilber = 5
4236.who's = 4
4237.pick = 1
4238.holes = 1
4239.other's = 1
4240.coats = 1
4241.loss = 1
4242.wanted = 2
4243.screw = 1
4244.natural = 1
4245.lifetime = 1
4246.truest = 1
4247.judgment = 2
4248.depend = 1
4249.helping = 1
4250.ourselves = 2
4251.sin = 1
4252.gallantry = 1
4253.allow = 2
4254.breach = 1
4255._his_ = 1
4256.plunder = 1
4257.extensive = 1
4258.seal = 1
4259.pencil-case = 1
4260.sleeve-buttons = 1
4261.brooch = 1
4262.severally = 1
4263.appraised = 1
4264.chalked = 1
4265.sums = 1
4266.disposed = 1
4267.total = 1
4268.account = 4
4269.doing = 2
4270.sheets = 1
4271.towels = 1
4272.wearing = 1
4273.apparel = 1
4274.old-fashioned = 1
4275.tea-spoons = 1
4276.sugar-tongs = 1
4277.stated = 1
4278.weakness = 1
4279.ruin = 1
4280.penny = 1
4281.repent = 1
4282.liberal = 1
4283.knock = 3
4284.undo = 1
4285._my_ = 1
4286.convenience = 1
4287.unfastened = 1
4288.knots = 1
4289.dragged = 1
4290.roll = 1
4291.bed-curtains = 3
4292.forward = 1
4293.rings = 2
4294.shan't = 2
4295.reaching = 1
4296.coolly = 1
4297.oil = 1
4298.blankets = 2
4299.else's = 1
4300.eh = 2
4301.stopping = 1
4302.fond = 1
4303.loiter = 1
4304.ache = 1
4305.they'd = 1
4306.wasted = 1
4307.wasting = 1
4308.fool = 1
4309.calico = 1
4310.uglier = 1
4311.dialogue = 1
4312.grouped = 1
4313.spoil = 1
4314.afforded = 1
4315.detestation = 1
4316.disgust = 1
4317.obscene = 1
4318.demons = 1
4319.marketing = 1
4320.corpse = 1
4321.producing = 1
4322.flannel = 1
4323.bag = 1
4324.gains = 1
4325.shuddering = 1
4326.tends = 1
4327.merciful = 1
4328.recoiled = 1
4329.uncurtained = 1
4330.dumb = 1
4331.announced = 1
4332.language = 1
4333.accuracy = 1
4334.impulse = 1
4335.anxious = 2
4336.rising = 1
4337.bereft = 1
4338.unwatched = 1
4339.unwept = 1
4340.uncared = 1
4341.steady = 4
4342.cover = 1
4343.carelessly = 1
4344.slightest = 1
4345.longed = 1
4346.withdraw = 1
4347.veil = 1
4348.thine = 1
4349.altar = 1
4350.terrors = 1
4351.thou = 2
4352.hast = 1
4353.thy = 4
4354.command = 1
4355.dominion = 1
4356.revered = 1
4357.honoured = 1
4358.canst = 1
4359.feature = 1
4360.tender = 1
4361.strike = 2
4362.springing = 1
4363.sow = 1
4364.pronounced = 1
4365.foremost = 1
4366.griping = 1
4367.truly = 2
4368.gnawing = 1
4369.rats = 1
4370.hearth-stone = 1
4371._they_ = 2
4372.fearful = 1
4373.trust = 1
4374.unmoved = 1
4375.feels = 1
4376.caused = 2
4377.agonised = 1
4378.beseech = 1
4379.wing = 1
4380.withdrawing = 1
4381.revealed = 1
4382.daylight = 1
4383.careworn = 1
4384.depressed = 1
4385.serious = 2
4386.ashamed = 1
4387.struggled = 1
4388.repress = 1
4389.hoarding = 1
4390.news = 1
4391.silence) = 1
4392.embarrassed = 1
4393.ruined = 1
4394.caroline = 2
4395.relents = 1
4396.amazed = 1
4397.miracle = 1
4398.relenting = 1
4399.prayed = 1
4400.forgiveness = 1
4401.half-drunken = 1
4402.obtain = 1
4403.week's = 1
4404.delay = 1
4405.avoid = 1
4406.debt = 1
4407.transferred = 1
4408.merciless = 1
4409.creditor = 1
4410.successor = 1
4411.soften = 1
4412.lighter = 1
4413.hushed = 1
4414.brighter = 1
4415.nowhere = 1
4416.house,--the = 1
4417.before,--and = 1
4418.seated = 1
4419.noisy = 1
4420.statues = 1
4421.sewing = 1
4422.midst = 1
4423.dreamed = 2
4424.hurts = 1
4425.they're = 1
4426.slower = 1
4427.evenings = 1
4428.with--i = 1
4429.comforter--he = 1
4430.fellow--came = 1
4431.grieved = 1
4432.pleasantly = 1
4433.praised = 2
4434.speed = 1
4435.sunday = 4
4436.farther = 1
4437.up-stairs = 2
