Total number of words = 30088
Word count: 
3025.curls = 1
3026.genial = 2
3027.sparkling = 1
3028.cheery = 1
3029.unconstrained = 1
3030.demeanour = 1
3031.joyful = 1
3032.antique = 1
3033.scabbard = 1
3034.sword = 1
3035.sheath = 1
3036.eaten = 2
3037.rust = 1
3038.elder = 2
3039.brothers = 4
3040.born = 2
3041.eighteen = 2
3042.hundred = 1
3043.tremendous = 1
3044.provide = 1
3045.submissively = 1
3046.compulsion = 1
3047.learnt = 1
3048.aught = 1
3049.teach = 2
3050.profit = 2
3051.pigs = 1
3052.pies = 1
3053.puddings = 1
3054.fruit = 1
3055.severe = 1
3056.rough = 2
3057.brisk = 2
3058.unpleasant = 1
3059.front = 1
3060.dwellings = 1
3061.tops = 1
3062.mad = 1
3063.plumping = 1
3064.splitting = 2
3065.artificial = 1
3066.snow-storms = 1
3067.house-fronts = 1
3068.blacker = 1
3069.contrasting = 1
3070.sheet = 2
3071.roofs = 1
3072.dirtier = 1
3073.deposit = 1
3074.ploughed = 1
3075.furrows = 2
3076.waggons = 1
3077.crossed = 3
3078.recrossed = 1
3079.branched = 1
3080.intricate = 1
3081.channels = 1
3082.trace = 1
3083.thick = 3
3084.mud = 2
3085.icy = 1
3086.shortest = 1
3087.choked = 4
3088.thawed = 2
3089.heavier = 2
3090.particles = 1
3091.descended = 1
3092.shower = 1
3093.sooty = 1
3094.atoms = 1
3095.chimneys = 1
3096.britain = 1
3097.caught = 4
3098.blazing = 2
3099.climate = 1
3100.cheerfulness = 1
3101.clearest = 1
3102.brightest = 1
3103.diffuse = 1
3104.shovelling = 1
3105.housetops = 1
3106.parapets = 1
3107.exchanging = 1
3108.snowball--better-natured = 1
3109.missile = 1
3110.wordy = 1
3111.jest--laughing = 1
3112.fruiterers = 1
3113.radiant = 1
3114.glory = 1
3115.pot-bellied = 1
3116.shaped = 1
3117.waistcoats = 1
3118.lolling = 1
3119.tumbling = 2
3120.apoplectic = 1
3121.opulence = 1
3122.brown-faced = 1
3123.broad-girthed = 1
3124.spanish = 2
3125.onions = 1
3126.fatness = 1
3127.growth = 2
3128.friars = 1
3129.shelves = 1
3130.wanton = 1
3131.slyness = 1
3132.girls = 6
3133.demurely = 1
3134.hung-up = 1
3135.clustered = 3
3136.blooming = 1
3137.pyramids = 1
3138.bunches = 1
3139.grapes = 1
3140.shopkeepers = 1
3141.dangle = 1
3142.conspicuous = 1
3143.hooks = 1
3144.mouths = 2
3145.gratis = 1
3146.piles = 1
3147.filberts = 1
3148.recalling = 1
3149.fragrance = 1
3150.walks = 1
3151.woods = 1
3152.shufflings = 1
3153.norfolk = 1
3154.biffins = 1
3155.squab = 1
3156.swarthy = 1
3157.setting = 3
3158.lemons = 2
3159.compactness = 1
3160.persons = 2
3161.urgently = 1
3162.entreating = 1
3163.beseeching = 1
3164.paper = 1
3165.bags = 1
3166.choice = 1
3167.fruits = 2
3168.bowl = 2
3169.stagnant-blooded = 1
3170.gasping = 2
3171.passionless = 1
3172.gaps = 1
3173.glimpses = 1
3174.scales = 2
3175.twine = 1
3176.roller = 1
3177.canisters = 1
3178.rattled = 1
3179.juggling = 1
3180.tricks = 1
3181.blended = 1
3182.scents = 1
3183.tea = 3
3184.coffee = 1
3185.grateful = 2
3186.raisins = 1
3187.plentiful = 1
3188.rare = 1
3189.almonds = 1
3190.sticks = 2
3191.cinnamon = 1
3192.spices = 1
3193.candied = 1
3194.caked = 1
3195.spotted = 1
3196.molten = 1
3197.sugar = 1
3198.coldest = 1
3199.lookers-on = 1
3200.faint = 1
3201.subsequently = 1
3202.bilious = 1
3203.figs = 1
3204.moist = 1
3205.pulpy = 1
3206.french = 1
3207.plums = 1
3208.blushed = 2
3209.modest = 1
3210.tartness = 1
3211.highly-decorated = 1
3212.boxes = 1
3213.customers = 1
3214.hurried = 4
3215.hopeful = 1
3216.tumbled = 1
3217.crashing = 1
3218.wicker = 1
3219.wildly = 1
3220.purchases = 1
3221.fetch = 2
3222.committed = 1
3223.mistakes = 1
3224.grocer = 1
3225.frank = 1
3226.polished = 1
3227.aprons = 1
3228.worn = 2
3229.inspection = 1
3230.daws = 1
3231.steeples = 1
3232.chapel = 1
3233.flocking = 1
3234.clothes = 4
3235.gayest = 1
3236.emerged = 1
3237.scores = 1
3238.by-streets = 1
3239.lanes = 1
3240.nameless = 1
3241.turnings = 1
3242.innumerable = 1
3243.carrying = 1
3244.dinners = 3
3245.bakers = 2
3246.revellers = 1
3247.interest = 3
3248.baker's = 4
3249.doorway = 1
3250.covers = 1
3251.bearers = 1
3252.sprinkled = 1
3253.incense = 1
3254.dinner-carriers = 1
3255.jostled = 1
3256.drops = 1
3257.good-humour = 2
3258.directly = 1
3259.shame = 2
3260.christmas-day = 8
3261.shadowing = 1
3262.progress = 1
3263.cooking = 2
3264.blotch = 1
3265.wet = 2
3266.peculiar = 1
3267.flavour = 2
3268.sprinkle = 1
3269.needs = 1
3270.moment\'s = 1
3271.beings = 1
3272.worlds = 1
3273.cramp = 1
3274.people\'s = 1
3275.innocent = 1
3276.enjoyment = 1
3277.deprive = 1
3278.dining = 1
3279.seventh = 2
3280.wouldn\'t = 3
3281.places = 1
3282.forgive = 2
3283.claim = 1
3284.pride = 1
3285.hatred = 1
3286.envy = 1
3287.bigotry = 1
3288.selfishness = 1
3289.kith = 1
3290.kin = 1
3291.doings = 1
3292.suburbs = 1
3293.gigantic = 1
3294.size = 3
3295.accommodate = 1
3296.ease = 1
3297.showing = 1
3298.hearty = 3
3299.bob = 49
3300.cratchit's = 4
3301.dwelling = 2
3302.sprinklings = 2
3303.pocketed = 1
3304.saturdays = 1
3305.copies = 1
3306.four-roomed = 1
3307.cratchit = 31
3308.dressed = 4
3309.twice-turned = 1
3310.gown = 1
3311.brave = 3
3312.ribbons = 2
3313.goodly = 1
3314.sixpence = 2
3315.cloth = 3
3316.assisted = 1
3317.belinda = 3
3318.peter = 18
3319.fork = 1
3320.potatoes = 4
3321.corners = 1
3322.shirt = 2
3323.collar = 1
3324.bob's = 2
3325.private = 1
3326.property = 1
3327.conferred = 1
3328.son = 1
3329.heir = 1
3330.gallantly = 1
3331.attired = 1
3332.yearned = 1
3333.linen = 1
3334.fashionable = 1
3335.parks = 1
3336.cratchits = 14
3337.tearing = 3
3338.screaming = 1
3339.smelt = 1
3340.goose = 7
3341.basking = 1
3342.luxurious = 1
3343.sage = 2
3344.onion = 2
3345.danced = 1
3346.exalted = 1
3347.skies = 1
3348.proud = 1
3349.collars = 3
3350.bubbling = 1
3351.lid = 1
3352.peeled = 1
3353.martha = 10
3354.warn't = 1
3355.here\'s = 2
3356.appearing = 2
3357.hurrah = 2
3358._such_ = 1
3359.shawl = 1
3360.bonnet = 1
3361.officious = 1
3362.zeal = 1
3363.we\'d = 1
3364.finish = 1
3365.ye = 3
3366.everywhere = 1
3367.hid = 1
3368.herself = 1
3369.exclusive = 1
3370.fringe = 1
3371.threadbare = 2
3372.darned = 1
3373.brushed = 1
3374.seasonable = 2
3375.shoulder = 2
3376.alas = 1
3377.crutch = 3
3378.limbs = 1
3379.supported = 1
3380.frame = 1
3381.where\'s = 1
3382.declension = 1
3383.tim's = 1
3384.rampant = 1
3385.disappointed = 1
3386.prematurely = 1
3387.hustled = 1
3388.wash-house = 1
3389.copper = 2
3390.behave = 1
3391.rallied = 1
3392.credulity = 2
3393.hugged = 1
3394.heart's = 1
3395.gets = 1
3396.thinks = 1
3397.hoped = 2
3398.cripple = 1
3399.lame = 1
3400.active = 1
3401.escorted = 1
3402.cuffs--as = 1
3403.capable = 1
3404.shabby--compounded = 1
3405.mixture = 1
3406.jug = 4
3407.gin = 1
3408.simmer = 1
3409.ubiquitous = 1
3410.procession = 1
3411.bustle = 1
3412.rarest = 1
3413.birds = 1
3414.feathered = 1
3415.swan = 1
3416.course--and = 1
3417.beforehand = 1
3418.hissing = 1
3419.mashed = 2
3420.incredible = 1
3421.sweetened = 1
3422.apple = 2
3423.sauce = 2
3424.dusted = 1
3425.plates = 3
3426.forgetting = 2
3427.mounting = 2
3428.guard = 1
3429.posts = 1
3430.crammed = 1
3431.spoons = 1
3432.lest = 1
3433.shriek = 1
3434.turn = 4
3435.helped = 2
3436.dishes = 1
3437.grace = 1
3438.breathless = 2
3439.carving-knife = 1
3440.plunge = 1
3441.long-expected = 2
3442.gush = 1
3443.stuffing = 1
3444.issued = 1
3445.murmur = 1
3446.arose = 1
3447.handle = 2
3448.knife = 1
3449.feebly = 1
3450.cooked = 1
3451.tenderness = 2
3452.cheapness = 1
3453.themes = 1
3454.universal = 2
3455.admiration = 3
3456.eked = 1
3457.sufficient = 2
3458.surveying = 1
3459.atom = 1
3460.bone = 1
3461.dish = 1
3462.hadn't = 1
3463.ate = 1
3464.youngest = 1
3465.steeped = 1
3466.alone--too = 1
3467.witnesses--to = 1
3468.break = 1
3469.somebody = 3
3470.back-yard = 1
3471.stolen = 1
3472.goose--a = 1
3473.sorts = 2
3474.horrors = 1
3475.supposed = 2
3476.hallo = 9
3477.smell = 3
3478.washing-day = 1
3479.eating-house = 1
3480.pastrycook's = 1
3481.laundress's = 1
3482.entered--flushed = 1
3483.smiling = 2
3484.proudly--with = 1
3485.speckled = 1
3486.cannon-ball = 1
3487.half-a-quartern = 1
3488.ignited = 1
3489.brandy = 1
3490.bedight = 1
3491.calmly = 1
3492.regarded = 2
3493.achieved = 1
3494.marriage = 3
3495.doubts = 2
3496.flour = 1
3497.flat = 1
3498.heresy = 1
3499.hint = 1
3500.compound = 1
3501.considered = 1
3502.circle = 1
3503.display = 1
3504.tumblers = 1
3505.custard = 1
3506.cup = 1
3507.stuff = 2
3508.goblets = 1
3509.served = 1
3510.sputtered = 1
3511.noisily = 1
3512.proposed = 1
3513.dears = 2
3514.re-echoed = 1
3515.father's = 1
3516.dreaded = 2
3517.vacant = 1
3518.seat = 1
3519.chimney-corner = 1
3520.carefully = 1
3521.preserved = 1
3522.remain = 2
3523.unaltered = 3
3524.future = 7
3525.spared = 1
3526.quoted = 1
3527.penitence = 1
3528.adamant = 1
3529.forbear = 1
3530.wicked = 2
3531.cant = 1
3532.discovered = 1
3533.decide = 1
3534.worthless = 1
3535.millions = 1
3536.insect = 1
3537.leaf = 1
3538.pronouncing = 1
3539.dust = 1
3540.bent = 2
3541.rebuke = 1
3542.cast = 3
3543.speedily = 1
3544.founder = 3
3545.feast = 3
3546.reddening = 1
3547.i'd = 4
3548.he\'d = 2
3549.appetite = 2
3550.drinks = 1
3551.health = 3
3552.odious = 2
3553.stingy = 1
3554.unfeeling = 1
3555.robert = 2
3556.bob\'s = 2
3557.mild = 3
3558.he\'ll = 1
3559.drank = 2
3560.proceedings = 1
3561.heartiness = 1
3562.twopence = 1
3563.ogre = 1
3564.dispelled = 2
3565.merrier = 2
3566.baleful = 1
3567.obtained = 1
3568.five-and-sixpence = 1
3569.weekly = 1
3570.tremendously = 1
3571.peter's = 1
3572.deliberating = 1
3573.investments = 1
3574.receipt = 1
3575.bewildering = 1
3576.income = 1
3577.apprentice = 1
3578.milliner's = 1
3579.stretch = 1
3580.abed = 1
3581.holiday = 2
3582.countess = 1
3583.tall = 2
3584.by-and-by = 1
3585.song = 4
3586.plaintive = 1
3587.sang = 1
3588.mark = 1
3589.waterproof = 1
3590.scanty = 2
3591.likely = 5
3592.pawn-broker's = 1
3593.pleased = 2
3594.contented = 1
3595.happier = 2
3596.snowing = 1
3597.fires = 3
3598.kitchens = 2
3599.parlours = 1
3600.flickering = 1
3601.preparations = 1
3602.cosy = 1
3603.baking = 1
3604.sisters = 4
3605.cousins = 1
3606.uncles = 1
3607.aunts = 1
3608.blinds = 1
3609.guests = 2
3610.assembling = 1
3611.hooded = 2
3612.fur-booted = 1
3613.tripped = 1
3614.neighbour's = 1
3615.single = 1
3616.enter--artful = 1
3617.witches = 1
3618.it--in = 1
3619.judged = 1
3620.numbers = 1
3621.friendly = 1
3622.gatherings = 1
3623.welcome = 1
3624.expecting = 2
3625.piling = 1
3626.half-chimney = 1
3627.blessings = 1
3628.exulted = 1
3629.bared = 1
3630.breadth = 1
3631.palm = 1
3632.outpouring = 1
3633.harmless = 1
3634.mirth = 1
3635.reach = 1
3636.lamp-lighter = 2
3637.dotting = 1
3638.dusky = 2
3639.specks = 1
3640.spend = 1
3641.somewhere = 1
3642.kenned = 1
3643.desert = 1
3644.moor = 2
3645.masses = 2
3646.burial-place = 1
3647.giants = 1
3648.spread = 3
3649.wheresoever = 1
3650.listed = 1
3651.prisoner = 1
3652.moss = 1
3653.furze = 1
3654.coarse = 1
3655.rank = 1
3656.west = 1
3657.streak = 1
3658.fiery = 1
3659.desolation = 1
3660.sullen = 1
3661.frowning = 1
3662.darkest = 1
3663.miners = 1
3664.hut = 1
3665.swiftly = 1
3666.advanced = 3
3667.passing = 2
3668.assembled = 2
3669.children's = 3
3670.generation = 1
3671.decked = 1
3672.attire = 1
3673.seldom = 1
3674.howling = 1
3675.barren = 1
3676.waste = 1
3677.chorus = 1
3678.blithe = 2
3679.loud = 2
3680.tarry = 2
3681.sped = 2
3682.whither = 2
3683.land = 1
3684.rocks = 2
3685.deafened = 1
3686.thundering = 1
3687.rolled = 1
3688.raged = 1
3689.caverns = 1
3690.fiercely = 1
3691.undermine = 1
3692.reef = 1
3693.sunken = 1
3694.league = 1
3695.shore = 2
3696.waters = 1
3697.chafed = 1
3698.dashed = 1
3699.lighthouse = 1
3700.heaps = 2
3701.seaweed = 2
3702.clung = 2
3703.base = 1
3704.storm-birds--born = 1
3705.water--rose = 1
3706.skimmed = 1
3707.watched = 2
3708.loophole = 1
3709.ray = 1
3710.joining = 1
3711.horny = 1
3712.grog = 1
3713.damaged = 1
3714.scarred = 1
3715.figure-head = 1
3716.ship = 2
3717.sturdy = 1
3718.gale = 1
3719.heaving = 1
3720.sea--on = 1
3721.on--until = 1
3722.helmsman = 1
3723.wheel = 1
3724.officers = 1
3725.watch = 1
3726.hummed = 1
3727.tune = 1
3728.companion = 1
3729.bygone = 1
3730.homeward = 1
3731.waking = 1
3732.sleeping = 1
3733.extent = 1
3734.festivities = 1
3735.cared = 1
3736.delighted = 2
3737.solemn = 4
3738.unknown = 1
3739.abyss = 1
3740.depths = 1
3741.secrets = 2
3742.profound = 1
3743.engaged = 2
3744.recognise = 1
3745.nephew's = 2
3746.approving = 1
3747.affability = 1
3748.ha = 22
3749.happen = 2
3750.unlikely = 1
3751.introduce = 1
3752.cultivate = 1
3753.acquaintance = 1
3754.noble = 1
3755.adjustment = 1
3756.infection = 2
3757.disease = 1
3758.sorrow = 1
3759.irresistibly = 2
3760.contagious = 1
3761.laughter = 3
3762.sides = 1
3763.twisting = 1
3764.extravagant = 1
3765.contortions = 1
3766.niece = 10
3767.behindhand = 1
3768.lustily = 1
3769.fred = 9
3770.halves = 1
3771.earnest = 2
3772.dimpled = 1
3773.surprised-looking = 1
3774.capital = 1
3775.ripe = 1
3776.kissed--as = 1
3777.dots = 1
3778.sunniest = 1
3779.creature's = 1
3780.altogether = 1
3781.provoking = 1
3782.satisfactory = 2
3783.he\'s = 4
3784.comical = 1
3785.offences = 2
3786.carry = 3
3787.i\'m = 2
3788.hasn't = 1
3789.satisfaction = 1
3790.thinking--ha = 1
3791.ha!--that = 1
3792.patience = 1
3793.niece's = 3
3794.ladies = 2
3795.suffers = 1
3796.whims = 1
3797.takes = 1
3798.dislike = 2
3799.won't = 2
3800.what\'s = 3
3801.consequence = 2
3802.lose = 1
3803.loses = 3
3804.interrupted = 1
3805.competent = 1
3806.judges = 1
3807.dessert = 1
3808.lamp-light = 1
3809.haven't = 1
3810.faith = 1
3811.housekeepers = 2
3812.topper = 6
3813.bachelor = 1
3814.outcast = 1
3815.subject = 1
3816.whereat = 1
3817.sister--the = 1
3818.plump = 7
3819.lace = 2
3820.tucker = 2
3821.roses--blushed = 1
3822.finishes = 1
3823.begins = 1
3824.revelled = 1
3825.aromatic = 1
3826.vinegar = 1
3827.example = 1
3828.unanimously = 1
3829.harm = 1
3830.pleasanter = 1
3831.companions = 1
3832.mouldy = 1
3833.dusty = 1
3834.likes = 1
3835.rail = 1
3836.till = 4
3837.dies = 1
3838.it--i = 1
3839.defy = 1
3840.him--if = 1
3841.finds = 1
3842.puts = 1
3843.vein = 1
3844._that's_ = 1
3845.thoroughly = 1
3846.good-natured = 1
3847.encouraged = 1
3848.merriment = 2
3849.bottle = 1
3850.joyously = 1
3851.musical = 1
3852.sung = 1
3853.catch = 3
3854.assure = 4
3855.bass = 1
3856.swell = 1
3857.veins = 1
3858.played = 4
3859.harp = 1
3860.tunes = 1
3861.learn = 2
3862.whistle = 1
3863.fetched = 1
3864.boarding-school = 1
3865.reminded = 1
3866.strain = 1
3867.softened = 1
3868.cultivated = 1
3869.kindnesses = 1
3870.resorting = 1
3871.sexton's = 1
3872.spade = 1
3873.devote = 1
3874.awhile = 1
3875.outrage = 1
3876.fire-irons = 1
3877.bumping = 1
3878.piano = 1
3879.smothering = 1
3880.amongst = 2
3881.wherever = 1
3882.fallen = 1
3883.feint = 1
3884.seize = 1
3885.affront = 1
3886.understanding = 1
3887.sidled = 2
3888.direction = 1
3889.silken = 1
3890.rustlings = 1
3891.flutterings = 1
3892.escape = 1
3893.execrable = 1
3894.pretending = 2
3895.head-dress = 1
3896.identity = 1
3897.pressing = 1
3898.ring = 1
3899.finger = 8
3900.vile = 1
3901.confidential = 1
3902.footstool = 2
3903.alphabet = 1
3904.likewise = 1
3905.guessed = 1
3906.sharpest = 1
3907.needle = 2
3908.whitechapel = 1
3909.warranted = 1
3910.sharper = 1
3911.blunt = 1
3912.mood = 1
3913.departed = 2
3914.half-hour = 1
3915.answering = 1
3916.questions = 1
3917.questioning = 1
3918.exposed = 1
3919.elicited = 1
3920.animal = 5
3921.disagreeable = 1
3922.savage = 1
3923.grunted = 1
3924.talked = 2
3925.menagerie = 1
3926.killed = 1
3927.market = 1
3928.cow = 1
3929.bull = 1
3930.tiger = 1
3931.pig = 1
3932.cat = 2
3933.burst = 2
3934.roar = 1
3935.tickled = 1
3936.stamp = 1
3937.similar = 1
3938.scro-o-o-o-oge = 1
3939.sentiment = 1
3940.objected = 1
3941.reply = 3
3942.inasmuch = 1
3943.negative = 1
3944.diverted = 1
3945.supposing = 1
3946.tendency = 1
3947.ungrateful = 1
3948.mulled = 1
3949.\'uncle = 1
3950.scrooge!\ = 1
3951.nevertheless = 1
3952.imperceptibly = 1
3953.gay = 1
3954.pledged = 1
3955.unconscious = 1
3956.return = 1
3957.inaudible = 1
3958.speech = 1
3959.travels = 1
3960.visited = 2
3961.sick-beds = 1
3962.lands = 1
3963.almshouse = 1
3964.hospital = 1
3965.gaol = 1
3966.misery's = 1
3967.refuge = 2
3968.authority = 1
3969.barred = 1
3970.blessing = 1
3971.taught = 1
3972.precepts = 1
3973.condensed = 1
3974.remained = 1
3975.outward = 1
3976.twelfth-night = 1
3977.noticed = 1
3978.grey = 1
3979.spirits\ = 1
3980.globe = 2
3981.midnight = 1
3982.hark = 1
3983.drawing = 1
3984.ringing = 2
3985.three-quarters = 1
3986.intently = 2
3987.spirit\'s = 2
3988.protruding = 1
3989.foot = 2
3990.claw = 2
3991.flesh = 1
3992.foldings = 1
3993.abject = 1
3994.hideous = 1
3995.miserable = 1
3996.knelt = 1
3997.scowling = 1
3998.wolfish = 1
3999.prostrate = 1
4000.youth = 1
4001.freshest = 1
4002.tints = 1
4003.stale = 1
4004.pinched = 1
4005.twisted = 1
4006.shreds = 1
4007.angels = 1
4008.enthroned = 1
4009.devils = 1
4010.lurked = 1
4011.menacing = 1
4012.degradation = 1
4013.perversion = 1
4014.humanity = 1
4015.grade = 1
4016.mysteries = 1
4017.monsters = 1
4018.appalled = 1
4019.fine = 4
4020.parties = 2
4021.enormous = 1
4022.magnitude = 1
4023.cling = 1
4024.appealing = 1
4025.fathers = 1
4026.ignorance = 1
4027.beware = 2
4028.written = 1
4029.doom = 1
4030.unless = 1
4031.writing = 2
4032.erased = 1
4033.stretching = 1
4034.slander = 1
4035.admit = 1
4036.factious = 1
4037.worse = 3
4038.bide = 1
4039.resource = 1
4040.prediction = 1
4041.beheld = 2
4042.draped = 1
4043.gravely = 1
4044.silently = 1
4045.knee = 1
4046.moved = 3
4047.scatter = 1
4048.mystery = 1
4049.shrouded = 1
4050.outstretched = 2
4051.difficult = 1
4052.detach = 1
4053.stately = 1
4054.mysterious = 1
4055.presence = 3
4056.neither = 1
4057.onward = 1
4058.portion = 1
4059.contracted = 1
4060.feared = 1
4061.silent = 1
4062.hardly = 3
4063.stand = 3
4064.paused = 2
4065.giving = 3
4066.recover = 1
4067.thrilled = 1
4068.vague = 1
4069.uncertain = 1
4070.shroud = 1
4071.stretched = 1
4072.utmost = 1
4073.spectral = 2
4074.heap = 1
4075.thankful = 2
4076.waning = 1
4077.encompass = 1
4078.merchants = 1
4079.chinked = 1
4080.conversed = 1
4081.groups = 2
4082.watches = 1
4083.seals = 1
4084.knot = 1
4085.snuff = 1
4086.snuff-box = 1
4087.yawn = 1
4088.red-faced = 1
4089.pendulous = 1
4090.excrescence = 2
4091.gills = 1
4092.turkey-cock = 1
4093.haven\'t = 3
4094.yawning = 1
4095.hasn\'t = 1
4096.pleasantry = 1
4097.volunteer = 1
4098.lunch = 2
4099.fed = 1
4100.disinterested = 1
4101.gloves = 1
4102.met = 6
4103.bye = 2
4104.speakers = 1
4105.listeners = 1
4106.strolled = 1
4107.mixed = 1
4108.glided = 1
4109.meeting = 3
4110.wealthy = 1
4111.importance = 2
4112.esteem = 1
4113.strictly = 1
4114.scratch = 1
4115.hey = 1
4116.skater = 1
4117.surprised = 1
4118.attach = 1
4119.conversations = 1
4120.apparently = 1
4121.trivial = 1
4122.assured = 1
4123.hidden = 2
4124.consider = 1
4125.bearing = 1
4126.province = 1
4127.doubting = 1
4128.whomsoever = 1
4129.applied = 1
4130.moral = 1
4131.improvement = 1
4132.treasure = 1
4133.clue = 1
4134.solution = 1
4135.riddles = 1
4136.image = 1
4137.accustomed = 2
4138.likeness = 1
4139.multitudes = 1
4140.poured = 1
4141.porch = 1
4142.revolving = 1
4143.new-born = 1
4144.resolutions = 1
4145.quiet = 5
4146.roused = 1
4147.quest = 1
4148.fancied = 1
4149.reference = 1
4150.unseen = 1
4151.shudder = 1
4152.obscure = 1
4153.penetrated = 1
4154.recognised = 1
4155.repute = 1
4156.ways = 1
4157.drunken = 2
4158.slipshod = 1
4159.ugly = 1
4160.alleys = 1
4161.archways = 1
4162.cesspools = 1
4163.disgorged = 1
4164.dirt = 1
4165.straggling = 1
4166.reeked = 1
4167.crime = 1
4168.filth = 1
4169.den = 1
4170.infamous = 1
4171.resort = 1
4172.low-browed = 1
4173.beetling = 1
4174.shop = 3
4175.pent-house = 1
4176.rags = 3
4177.bottles = 1
4178.greasy = 1
4179.offal = 1
4180.bought = 1
4181.piled = 1
4182.rusty = 2
4183.nails = 1
4184.hinges = 2
4185.files = 1
4186.weights = 1
4187.refuse = 1
4188.scrutinise = 1
4189.mountains = 1
4190.unseemly = 1
4191.corrupted = 1
4192.sepulchres = 1
4193.wares = 1
4194.dealt = 1
4195.charcoal = 1
4196.stove = 1
4197.bricks = 1
4198.grey-haired = 1
4199.rascal = 1
4200.seventy = 1
4201.screened = 1
4202.frouzy = 1
4203.curtaining = 1
4204.miscellaneous = 1
4205.tatters = 1
4206.line = 2
4207.pipe = 4
4208.luxury = 1
4209.calm = 1
4210.retirement = 1
4211.bundle = 5
4212.slunk = 1
4213.similarly = 1
4214.recognition = 1
4215.charwoman = 1
4216.laundress = 2
4217.undertaker's = 1
4218.joe = 18
4219.here's = 1
4220.removing = 1
4221.an't = 3
4222.strangers = 1
4223.skreeks = 1
4224.metal = 1
4225.there's = 4
4226.suitable = 1
4227.we\'re = 2
4228.matched = 1
4229.screen = 1
4230.raked = 1
4231.stair-rod = 1
4232.smoky = 1
4233.stem = 1
4234.already = 2
4235.flaunting = 1
4236.crossing = 1
4237.elbows = 1
4238.defiance = 1
4239.odds = 2
4240.dilber = 5
4241.who\'s = 4
4242.pick = 1
4243.holes = 1
4244.other\'s = 1
4245.coats = 1
4246.loss = 1
4247.wanted = 2
4248.screw = 1
4249.wasn\'t = 2
4250.natural = 1
4251.lifetime = 1
4252.he'd = 1
4253.truest = 1
4254.judgment = 2
4255.depend = 1
4256.helping = 1
4257.ourselves = 2
4258.sin = 1
4259.gallantry = 1
4260.allow = 2
4261.breach = 1
4262._his_ = 1
4263.plunder = 1
4264.extensive = 1
4265.seal = 1
4266.pencil-case = 1
4267.sleeve-buttons = 1
4268.brooch = 1
4269.severally = 1
4270.appraised = 1
4271.chalked = 1
4272.sums = 1
4273.disposed = 1
4274.total = 1
4275.account = 4
4276.doing = 2
4277.sheets = 1
4278.towels = 1
4279.wearing = 1
4280.apparel = 1
4281.old-fashioned = 1
4282.tea-spoons = 1
4283.sugar-tongs = 1
4284.stated = 1
4285.weakness = 1
4286.ruin = 1
4287.penny = 1
4288.repent = 1
4289.liberal = 1
4290.knock = 3
4291.undo = 1
4292._my_ = 1
4293.convenience = 1
4294.unfastened = 1
4295.knots = 1
4296.dragged = 1
4297.roll = 1
4298.bed-curtains = 3
4299.forward = 1
4300.rings = 2
4301.shan\'t = 2
4302.reaching = 1
4303.coolly = 1
4304.oil = 1
4305.blankets = 2
4306.else\'s = 1
4307.didn\'t = 1
4308.eh = 2
4309.stopping = 1
4310.an\'t = 1
4311.fond = 1
4312.loiter = 1
4313.ache = 1
4314.it's = 3
4315.they\'d = 1
4316.wasted = 1
4317.hadn\'t = 1
4318.wasting = 1
4319.fool = 1
4320.calico = 1
4321.uglier = 1
4322.dialogue = 1
4323.grouped = 1
4324.spoil = 1
4325.afforded = 1
4326.detestation = 1
4327.disgust = 1
4328.obscene = 1
4329.demons = 1
4330.marketing = 1
4331.corpse = 1
4332.producing = 1
4333.flannel = 1
4334.bag = 1
4335.gains = 1
4336.shuddering = 1
4337.tends = 1
4338.merciful = 1
4339.recoiled = 1
4340.uncurtained = 1
4341.dumb = 1
4342.announced = 1
4343.language = 1
4344.accuracy = 1
4345.impulse = 1
4346.anxious = 2
4347.rising = 1
4348.bereft = 1
4349.unwatched = 1
4350.unwept = 1
4351.uncared = 1
4352.steady = 4
4353.cover = 1
4354.carelessly = 1
4355.slightest = 1
4356.longed = 1
4357.withdraw = 1
4358.veil = 1
4359.thine = 1
4360.altar = 1
4361.terrors = 1
4362.thou = 2
4363.hast = 1
4364.thy = 4
4365.command = 1
4366.dominion = 1
4367.revered = 1
4368.honoured = 1
4369.canst = 1
4370.feature = 1
4371.tender = 1
4372.strike = 2
4373.springing = 1
4374.sow = 1
4375.pronounced = 1
4376.foremost = 1
4377.griping = 1
4378.truly = 2
4379.gnawing = 1
4380.rats = 1
4381.hearth-stone = 1
4382._they_ = 2
4383.fearful = 1
4384.trust = 1
4385.unmoved = 1
4386.feels = 1
4387.caused = 2
4388.agonised = 1
4389.beseech = 1
4390.wing = 1
4391.withdrawing = 1
4392.revealed = 1
4393.daylight = 1
4394.careworn = 1
4395.depressed = 1
4396.serious = 2
4397.ashamed = 1
4398.struggled = 1
4399.repress = 1
4400.hoarding = 1
4401.news = 1
4402.embarrassed = 1
4403.ruined = 1
4404.caroline = 2
4405.relents = 1
4406.amazed = 1
4407.miracle = 1
4408.relenting = 1
4409.prayed = 1
4410.forgiveness = 1
4411.half-drunken = 1
4412.obtain = 1
4413.week's = 1
4414.delay = 1
4415.avoid = 1
4416.debt = 1
4417.transferred = 1
4418.merciless = 1
4419.creditor = 1
4420.successor = 1
4421.soften = 1
4422.lighter = 1
4423.hushed = 1
4424.brighter = 1
4425.nowhere = 1
4426.house,--the = 1
4427.before,--and = 1
4428.seated = 1
4429.noisy = 1
4430.statues = 1
